company_id,company_name,role,tagline,category,topic,pattern,difficulty,question_count,fit_strong,fit_borderline
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,And one brain storming question i.e weight of the balls i think it is same for everyone,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Situational,Java,Project based and mostly javascript and sql,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,Java,Retrieve the employees who have been logged in the last 7 days using javascript and sql,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Retrieve the employees who doesn't place any orders from two tables employees and orders,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Can we store multidimensional array in an array in js,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Explain different scenarios for joins,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Find how many people have logged in last 7 days,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Find how many people done their tasks,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Explain cardinality btw the given tables,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Why using joins,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,What are closures,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,SQL,Convet sql queries to js code,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Questions related to my projects,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Like .Challenges u faced ? Senario based questions,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,If client rejects ur projects after finishing what u do ?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Where u will see ur self after 2 years,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Behaviour questions it was good,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Situational,Behavioral,Questions like how you finish the project if deadline is in 3 days,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,What makes you motivate,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,How you want to see yourself in next 5 years,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Why u r a good candidate,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,"Tell me about your family (what your parents do, background)",medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Are you comfortable relocating to Hyderabad?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,How will you commute to office?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Can you join immediately?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Are you comfortable with hybrid work / office work?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Are you comfortable with night shifts if required?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Behavioral Questions:,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,How do you handle deadlines?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Situational,Behavioral,How do you challenge yourself or improve your skills?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Situational,Behavioral,Tell me about a challenge you faced and how you solved it,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Situational,Behavioral,How do you handle pressure or stress?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,What motivates you?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,HR,Introduction,What are your strengths?,easy,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,What are your weaknesses?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,How do you manage your time?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,General Questions:,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,HR,Introduction,Why do you want to join this company?,easy,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Why are you switching from full stack to SAP / this role?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,Do you have any other offers?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,What are your salary expectations?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,When can you join?,medium,12,7,5.5
amista,Amista,Campus / Placement,121 real questions from past Amista interviews,Technical,General,How would you rate(scale of 5) your self on,medium,12,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,That is the difference between Dom and V Dom,medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,funtions x(){,medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,for(var i=0;i<=5;i++){,medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,"setintervel(()=>console.log(i),i*1000)",medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,},medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,x(),medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,write the todo list Task,medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,"let,var and const",medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,Promises,medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,React,React hooks explain each and every hook,medium,8,7,5.5
angodigital,Angodigital,Campus / Placement,11 real questions from past Angodigital interviews,Technical,General,Self Intro,medium,8,7,5.5
appxcelerate-solutions-pvt-ltd-python-developer,AppXcelerate Solutions Pvt Ltd - python developer- ..,Campus / Placement,12 real questions from past AppXcelerate Solutions Pvt Ltd - python developer- .. interviews,Technical,General,Self intro,medium,8,7,5.5
appxcelerate-solutions-pvt-ltd-python-developer,AppXcelerate Solutions Pvt Ltd - python developer- ..,Campus / Placement,12 real questions from past AppXcelerate Solutions Pvt Ltd - python developer- .. interviews,Technical,General,List comprehension,medium,8,7,5.5
appxcelerate-solutions-pvt-ltd-python-developer,AppXcelerate Solutions Pvt Ltd - python developer- ..,Campus / Placement,12 real questions from past AppXcelerate Solutions Pvt Ltd - python developer- .. interviews,Technical,General,List set dictionary differences,medium,8,7,5.5
appxcelerate-solutions-pvt-ltd-python-developer,AppXcelerate Solutions Pvt Ltd - python developer- ..,Campus / Placement,12 real questions from past AppXcelerate Solutions Pvt Ltd - python developer- .. interviews,Technical,OOP,Oops,medium,8,7,5.5
appxcelerate-solutions-pvt-ltd-python-developer,AppXcelerate Solutions Pvt Ltd - python developer- ..,Campus / Placement,12 real questions from past AppXcelerate Solutions Pvt Ltd - python developer- .. interviews,Technical,General,Inheritance,medium,8,7,5.5
